,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
153,P3_D5_G1_M5_R1_T1.csv,0.9107142857142857,,22.44647782968456,222.0408163265306,P3,D5,M5,R1,D5_M5,1.0
154,P3_D5_G1_M5_R1_T1.csv,0.9285714285714286,,19.79317771432831,226.39455782312925,P3,D5,M5,R1,D5_M5,1.0
155,P3_D5_G1_M5_R1_T1.csv,0.9464285714285715,,19.911397622340285,230.7482993197279,P3,D5,M5,R1,D5_M5,1.0
156,P3_D5_G1_M5_R1_T1.csv,0.9642857142857142,,20.027628319910065,235.1020408163265,P3,D5,M5,R1,D5_M5,1.0
157,P3_D5_G1_M5_R1_T1.csv,0.9821428571428573,,23.603243524634493,239.4557823129252,P3,D5,M5,R1,D5_M5,1.0
158,P3_D5_G1_M5_R1_T1.csv,1.0,,23.272710814712447,243.8095238095238,P3,D5,M5,R1,D5_M5,1.0
159,P5_D0_G3_M6_R2_T1.csv,0.0,,18.565921327446123,0.0,P5,D0,M6,R2,D0_M6,0.1
160,P5_D0_G3_M6_R2_T1.csv,0.03448275862068966,,5.33744272269818,4.35374149659864,P5,D0,M6,R2,D0_M6,0.1
161,P5_D0_G3_M6_R2_T1.csv,0.06896551724137932,,3.860588617815466,8.70748299319728,P5,D0,M6,R2,D0_M6,0.1
162,P5_D0_G3_M6_R2_T1.csv,0.10344827586206898,,4.245279990237466,13.06122448979592,P5,D0,M6,R2,D0_M6,0.2
163,P5_D0_G3_M6_R2_T1.csv,0.13793103448275865,,8.964503556729303,17.41496598639456,P5,D0,M6,R2,D0_M6,0.2
164,P5_D0_G3_M6_R2_T1.csv,0.1724137931034483,,23.37641406011695,21.7687074829932,P5,D0,M6,R2,D0_M6,0.2
165,P5_D0_G3_M6_R2_T1.csv,0.20689655172413796,,2.7066907201439,26.12244897959184,P5,D0,M6,R2,D0_M6,0.3
166,P5_D0_G3_M6_R2_T1.csv,0.24137931034482757,,-4.244922379288801,30.476190476190474,P5,D0,M6,R2,D0_M6,0.3
167,P5_D0_G3_M6_R2_T1.csv,0.2758620689655173,,-354.1444885669062,34.82993197278912,P5,D0,M6,R2,D0_M6,0.3
168,P5_D0_G3_M6_R2_T1.csv,0.31034482758620696,,-2.065384678174941,39.18367346938776,P5,D0,M6,R2,D0_M6,0.4
169,P5_D0_G3_M6_R2_T1.csv,0.3448275862068965,,-100.12920018614912,43.53741496598639,P5,D0,M6,R2,D0_M6,0.4
170,P5_D0_G3_M6_R2_T1.csv,0.37931034482758624,,-6.1541315842547215,47.89115646258504,P5,D0,M6,R2,D0_M6,0.4
171,P5_D0_G3_M6_R2_T1.csv,0.4137931034482759,,-5.598045486521973,52.24489795918368,P5,D0,M6,R2,D0_M6,0.5
172,P5_D0_G3_M6_R2_T1.csv,0.4482758620689655,,-1.2967854631309994,56.59863945578231,P5,D0,M6,R2,D0_M6,0.5
173,P5_D0_G3_M6_R2_T1.csv,0.48275862068965514,,7.396590845063546,60.95238095238095,P5,D0,M6,R2,D0_M6,0.5
174,P5_D0_G3_M6_R2_T1.csv,0.5172413793103449,,-369.1401205881084,65.3061224489796,P5,D0,M6,R2,D0_M6,0.6
175,P5_D0_G3_M6_R2_T1.csv,0.5517241379310346,,-6.168387436764816,69.65986394557824,P5,D0,M6,R2,D0_M6,0.6
176,P5_D0_G3_M6_R2_T1.csv,0.5862068965517241,,-5.865183143500937,74.01360544217687,P5,D0,M6,R2,D0_M6,0.6
177,P5_D0_G3_M6_R2_T1.csv,0.6206896551724138,,-3.001662818299914,78.36734693877551,P5,D0,M6,R2,D0_M6,0.7
178,P5_D0_G3_M6_R2_T1.csv,0.6551724137931035,,-inf,82.72108843537416,P5,D0,M6,R2,D0_M6,0.7
179,P5_D0_G3_M6_R2_T1.csv,0.689655172413793,,-3.877102502119925,87.07482993197279,P5,D0,M6,R2,D0_M6,0.7
180,P5_D0_G3_M6_R2_T1.csv,0.7241379310344829,,-4.123988248297612,91.42857142857144,P5,D0,M6,R2,D0_M6,0.8
181,P5_D0_G3_M6_R2_T1.csv,0.7586206896551725,,6.4703306245379695,95.78231292517007,P5,D0,M6,R2,D0_M6,0.8
182,P5_D0_G3_M6_R2_T1.csv,0.7931034482758621,,-96.70339797589632,100.1360544217687,P5,D0,M6,R2,D0_M6,0.8
183,P5_D0_G3_M6_R2_T1.csv,0.8275862068965518,,-471.857045507468,104.48979591836736,P5,D0,M6,R2,D0_M6,0.9
184,P5_D0_G3_M6_R2_T1.csv,0.8620689655172413,,-5.589332301846106,108.84353741496598,P5,D0,M6,R2,D0_M6,0.9
185,P5_D0_G3_M6_R2_T1.csv,0.896551724137931,,0.445082193874019,113.19727891156462,P5,D0,M6,R2,D0_M6,0.9
186,P5_D0_G3_M6_R2_T1.csv,0.9310344827586209,,-205.59611841085444,117.55102040816328,P5,D0,M6,R2,D0_M6,1.0
187,P5_D0_G3_M6_R2_T1.csv,0.9655172413793103,,-5.354484328820743,121.9047619047619,P5,D0,M6,R2,D0_M6,1.0
188,P5_D0_G3_M6_R2_T1.csv,1.0,,7.159222199377777,126.25850340136054,P5,D0,M6,R2,D0_M6,1.0
189,P9_D6_G4_M6_R1_T2.csv,0.0,,17.341116671144313,0.0,P9,D6,M6,R1,D6_M6,0.1
190,P9_D6_G4_M6_R1_T2.csv,0.04000000000000001,,20.09931680843339,4.35374149659864,P9,D6,M6,R1,D6_M6,0.1
191,P9_D6_G4_M6_R1_T2.csv,0.08000000000000002,,19.329873783330846,8.70748299319728,P9,D6,M6,R1,D6_M6,0.1
192,P9_D6_G4_M6_R1_T2.csv,0.12000000000000002,,15.819199059761756,13.06122448979592,P9,D6,M6,R1,D6_M6,0.2
